,Unnamed: 0,index,name,te_value,ti_value,te_ddrho,ti_ddrho,ti_transp_flux,ti_transp_flux_std,ti_transp_flux_stem,ti_transp_flux_acn,ft,ti_transp_flux_cov,weight,Unnamed: 0,index,name,te_value,ti_value,te_ddrho,ti_ddrho,te_transp_flux,te_transp_flux_std,te_transp_flux_stem,ti_transp_flux,ti_transp_flux_std,ti_transp_flux_stem,ti_transp_flux_acn,te_transp_flux_acn,ft,te_transp_flux_cov,weight
530,530,,,556.7366829301787,468.862050735793,-2206.776480036244,-1647.675436848942,8756.544925015465,230.82959141481209,66.63476337013654,12.0,6.0,0.026360807075332216,0.24386526444139614,530,,,556.7366829301787,468.862050735793,-2206.776480036244,-1647.675436848942,3576.1389771992667,95.08885189987686,22.412657331215417,8756.544925015465,230.82959141481209,66.63476337013654,12.0,18.0,6.0,0.026589808871004175,0.24386526444139614
531,531,,,556.7366829301787,650.4515421526312,-4996.652544986117,-3730.718420882918,22677.264974638747,3588.8048574388663,560.4771552703304,41.0,6.0,0.1582556300970345,0.1524157902758726,531,,,556.7366829301787,650.4515421526312,-4996.652544986117,-3730.718420882918,12979.57672523137,1497.3054554944888,231.03924769931552,22677.264974638747,3588.8048574388663,560.4771552703304,41.0,42.0,6.0,0.11535857348751857,0.1524157902758726
532,532,,,556.7366829301787,650.4515421526312,-4996.652544986117,-2689.19692886593,2433.9640247177567,250.9132566869172,41.24988530081836,37.0,6.0,0.10308831771497247,0.2438652644413961,532,,,556.7366829301787,650.4515421526312,-4996.652544986117,-2689.19692886593,6278.793825904057,199.7278770568903,37.08853567346388,2433.9640247177567,250.9132566869172,41.24988530081836,37.0,29.0,6.0,0.03180991167967397,0.2438652644413961
533,533,,,556.7366829301787,650.4515421526312,-4996.652544986117,-1647.675436848942,919.6007236733157,24.01759619176028,5.510014456139492,19.0,6.0,0.026117417672120526,0.1524157902758726,533,,,556.7366829301787,650.4515421526312,-4996.652544986117,-1647.675436848942,6876.758415661973,152.5987456983199,38.149686424579976,919.6007236733157,24.01759619176028,5.510014456139492,19.0,16.0,6.0,0.022190505536848988,0.1524157902758726
534,534,,,556.7366829301787,650.4515421526312,-3601.7145125111806,-3730.718420882918,73762.57595803568,2287.290307546671,723.3047041874499,10.0,6.0,0.03100881819593631,0.2438652644413961,534,,,556.7366829301787,650.4515421526312,-3601.7145125111806,-3730.718420882918,25805.93086800284,706.5269585169215,213.0258932428748,73762.57595803568,2287.290307546671,723.3047041874499,10.0,11.0,6.0,0.027378472109020287,0.2438652644413961
535,535,,,556.7366829301787,650.4515421526312,-3601.7145125111806,-2689.19692886593,16342.14843559493,4158.043638902181,634.0957103131636,43.0,6.0,0.2544367807751349,0.3901844231062337,535,,,556.7366829301787,650.4515421526312,-3601.7145125111806,-2689.19692886593,8129.390462301389,1273.6916420897264,192.0162397919665,16342.14843559493,4158.043638902181,634.0957103131636,43.0,44.0,6.0,0.15667738534595507,0.3901844231062337
536,536,,,556.7366829301787,650.4515421526312,-3601.7145125111806,-1647.675436848942,842.4484662261925,21.91534790559654,6.078223891789283,13.0,6.0,0.02601387358893048,0.2438652644413961,536,,,556.7366829301787,650.4515421526312,-3601.7145125111806,-1647.675436848942,3870.538723767427,89.57664582985359,22.3941614574634,842.4484662261925,21.91534790559654,6.078223891789283,13.0,16.0,6.0,0.023143198459635427,0.2438652644413961
537,537,,,556.7366829301787,650.4515421526312,-2206.776480036244,-3730.718420882918,91190.04679849684,5726.718696120229,1530.529950808192,14.0,6.0,0.06279982187940523,0.1524157902758726,537,,,556.7366829301787,650.4515421526312,-2206.776480036244,-3730.718420882918,18995.98036703026,918.8365394076276,245.5693946365968,91190.04679849684,5726.718696120229,1530.529950808192,14.0,14.0,6.0,0.048370051013654214,0.1524157902758726
538,538,,,556.7366829301787,650.4515421526312,-2206.776480036244,-2689.19692886593,23675.056133848317,1701.7259638606808,291.84359510237886,34.0,6.0,0.07187843417307538,0.2438652644413961,538,,,556.7366829301787,650.4515421526312,-2206.776480036244,-2689.19692886593,6525.84607313811,386.9621394878444,68.40588822357736,23675.056133848317,1701.7259638606808,291.84359510237886,34.0,32.0,6.0,0.059296853641808984,0.2438652644413961
539,539,,,556.7366829301787,650.4515421526312,-2206.776480036244,-1647.675436848942,4729.464320638246,1650.3579692577125,264.2687747347502,39.0,6.0,0.34895240927306437,0.1524157902758726,539,,,556.7366829301787,650.4515421526312,-2206.776480036244,-1647.675436848942,2067.7751253629867,331.6737520338502,51.79873757483509,4729.464320638246,1650.3579692577125,264.2687747347502,39.0,41.0,6.0,0.1604012679936009,0.1524157902758726
540,540,,,772.359873051313,287.2725593189546,-4996.652544986117,-3730.718420882918,223338.89004521657,26586.788085157998,5427.005392345377,24.0,6.0,0.11904235791525296,0.09525986892242039,540,,,772.359873051313,287.2725593189546,-4996.652544986117,-3730.718420882918,66151.5796635075,7580.395441682152,1516.0790883364302,223338.89004521657,26586.788085157998,5427.005392345377,24.0,25.0,6.0,0.1145912989567485,0.09525986892242039
541,541,,,772.359873051313,287.2725593189546,-4996.652544986117,-2689.19692886593,93986.84196642568,3994.4638871744646,998.6159717936162,16.0,6.0,0.042500245817402624,0.1524157902758726,541,,,772.359873051313,287.2725593189546,-4996.652544986117,-2689.19692886593,40370.80997984036,1569.1534268771395,405.1536726626306,93986.84196642568,3994.4638871744646,998.6159717936162,16.0,15.0,6.0,0.038868514841805625,0.1524157902758726
542,542,,,772.359873051313,287.2725593189546,-4996.652544986117,-1647.675436848942,11934.6053647166,376.97608612320346,64.65086540268994,34.0,6.0,0.03158680782505749,0.09525986892242039,542,,,772.359873051313,287.2725593189546,-4996.652544986117,-1647.675436848942,9469.699942240864,142.53328258802938,31.871410892302084,11934.6053647166,376.97608612320346,64.65086540268994,34.0,20.0,6.0,0.015051509916617379,0.09525986892242039
543,543,,,772.359873051313,287.2725593189546,-3601.7145125111806,-3730.718420882918,226355.74277748572,22144.453121317085,3592.304655503608,38.0,6.0,0.0978303128058285,0.1524157902758726,543,,,772.359873051313,287.2725593189546,-3601.7145125111806,-3730.718420882918,47277.35635611309,3196.750587177511,548.2382027544274,226355.74277748572,22144.453121317085,3592.304655503608,38.0,34.0,6.0,0.06761694886444646,0.1524157902758726
544,544,,,772.359873051313,287.2725593189546,-3601.7145125111806,-2689.19692886593,111303.7074962474,4678.008167572287,1250.250272541834,14.0,6.0,0.04202922142310494,0.2438652644413961,544,,,772.359873051313,287.2725593189546,-3601.7145125111806,-2689.19692886593,33346.518793086834,1182.4508646531372,327.95286332489354,111303.7074962474,4678.008167572287,1250.250272541834,14.0,13.0,6.0,0.03545949944550957,0.2438652644413961
545,545,,,772.359873051313,287.2725593189546,-3601.7145125111806,-1647.675436848942,22745.49632845262,725.6897979845637,187.372300140456,15.0,6.0,0.03190476864102497,0.1524157902758726,545,,,772.359873051313,287.2725593189546,-3601.7145125111806,-1647.675436848942,12041.475019986749,344.0260529009616,88.82714490312638,22745.49632845262,725.6897979845637,187.372300140456,15.0,15.0,6.0,0.02857009231260608,0.1524157902758726
546,546,,,772.359873051313,287.2725593189546,-2206.776480036244,-3730.718420882918,249076.94990302855,6797.864246718927,1962.3743763788525,12.0,6.0,0.02729222535190628,0.09525986892242039,546,,,772.359873051313,287.2725593189546,-2206.776480036244,-3730.718420882918,31173.83467971036,776.6799449085536,224.20818763356857,249076.94990302855,6797.864246718927,1962.3743763788525,12.0,12.0,6.0,0.024914482061267215,0.09525986892242039
547,547,,,772.359873051313,287.2725593189546,-2206.776480036244,-2689.19692886593,115181.23570387535,7138.030605928835,1557.6459792657329,21.0,6.0,0.061972165538146516,0.1524157902758726,547,,,772.359873051313,287.2725593189546,-2206.776480036244,-2689.19692886593,21010.566434639848,1240.0998898801847,270.6119816515404,115181.23570387535,7138.030605928835,1557.6459792657329,21.0,21.0,6.0,0.05902267764831167,0.1524157902758726
548,548,,,772.359873051313,287.2725593189546,-2206.776480036244,-1647.675436848942,30675.96291219721,1383.8876875205478,252.66216783622156,30.0,6.0,0.045113096905274125,0.09525986892242039,548,,,772.359873051313,287.2725593189546,-2206.776480036244,-1647.675436848942,9866.27264720688,464.3670373080295,80.83592535767386,30675.96291219721,1383.8876875205478,252.66216783622156,30.0,33.0,6.0,0.04706610631112964,0.09525986892242039
549,549,,,772.359873051313,468.862050735793,-4996.652544986117,-3730.718420882918,183572.3893986476,12552.757001185137,2330.9884563894293,29.0,6.0,0.06838041952989699,0.1524157902758726,549,,,772.359873051313,468.862050735793,-4996.652544986117,-3730.718420882918,69074.0734443725,4291.117208865403,770.7074023305621,183572.3893986476,12552.757001185137,2330.9884563894293,29.0,31.0,6.0,0.06212341324160032,0.1524157902758726
550,550,,,772.359873051313,468.862050735793,-4996.652544986117,-2689.19692886593,57666.86146634289,2303.825781976842,615.723339640993,14.0,6.0,0.03995060114935271,0.2438652644413961,550,,,772.359873051313,468.862050735793,-4996.652544986117,-2689.19692886593,32164.45992939136,1075.760740366405,298.3623468863213,57666.86146634289,2303.825781976842,615.723339640993,14.0,13.0,6.0,0.03344563355728514,0.2438652644413961
551,551,,,772.359873051313,468.862050735793,-4996.652544986117,-1647.675436848942,1793.009647401152,140.352575704726,22.4743988293865,39.0,6.0,0.07827764669763919,0.1524157902758726,551,,,772.359873051313,468.862050735793,-4996.652544986117,-1647.675436848942,3676.8946663980255,90.45813239990557,19.739582806995458,1793.009647401152,140.352575704726,22.4743988293865,39.0,21.0,6.0,0.024601774216317304,0.1524157902758726
552,552,,,772.359873051313,468.862050735793,-3601.7145125111806,-3730.718420882918,206064.8619081037,9735.66347007794,2513.7374989261184,15.0,6.0,0.04724562635244255,0.2438652644413961,552,,,772.359873051313,468.862050735793,-3601.7145125111806,-3730.718420882918,53626.94085121507,1951.8981156648888,563.4644512549236,206064.8619081037,9735.66347007794,2513.7374989261184,15.0,12.0,6.0,0.03639771511636885,0.2438652644413961
553,553,,,772.359873051313,468.862050735793,-3601.7145125111806,-2689.19692886593,82349.8936717321,4090.260013494845,872.0463649578097,22.0,6.0,0.04966928105335115,0.3901844231062337,553,,,772.359873051313,468.862050735793,-3601.7145125111806,-2689.19692886593,31850.235633309818,1180.67216653327,264.0063223510344,82349.8936717321,4090.260013494845,872.0463649578097,22.0,20.0,6.0,0.0370694955015809,0.3901844231062337
554,554,,,772.359873051313,468.862050735793,-3601.7145125111806,-1647.675436848942,9195.37344583462,398.3008088329653,83.05145977226472,23.0,6.0,0.04331534887399164,0.2438652644413961,554,,,772.359873051313,468.862050735793,-3601.7145125111806,-1647.675436848942,6225.660758616311,142.20421971750255,41.0508222669004,9195.37344583462,398.3008088329653,83.05145977226472,23.0,12.0,6.0,0.022841626813779083,0.2438652644413961
555,555,,,772.359873051313,468.862050735793,-2206.776480036244,-3730.718420882918,211025.4768398497,10600.419548843109,2833.0812934165506,14.0,6.0,0.050232889922044444,0.1524157902758726,555,,,772.359873051313,468.862050735793,-2206.776480036244,-3730.718420882918,32207.3543078396,1442.7656751317766,385.595346124336,211025.4768398497,10600.419548843109,2833.0812934165506,14.0,14.0,6.0,0.044796156223878114,0.1524157902758726
556,556,,,772.359873051313,468.862050735793,-2206.776480036244,-2689.19692886593,96443.64243801477,6918.793417382601,1153.1322362304334,36.0,6.0,0.07173923798895686,0.2438652644413961,556,,,772.359873051313,468.862050735793,-2206.776480036244,-2689.19692886593,21556.393341289902,1007.733635548357,146.99305818140348,96443.64243801477,6918.793417382601,1153.1322362304334,36.0,47.0,6.0,0.04674871253244889,0.2438652644413961
557,557,,,772.359873051313,468.862050735793,-2206.776480036244,-1647.675436848942,14938.992384755233,504.3227875403502,118.87002099222804,18.0,6.0,0.03375882218502203,0.1524157902758726,557,,,772.359873051313,468.862050735793,-2206.776480036244,-1647.675436848942,5543.650544886635,214.9791212843413,48.07079289349591,14938.992384755233,504.3227875403502,118.87002099222804,18.0,20.0,6.0,0.0387793421579638,0.1524157902758726
558,558,,,772.359873051313,650.4515421526312,-4996.652544986117,-3730.718420882918,112475.72490026488,11059.154319217736,2089.983717095425,28.0,6.0,0.09832481034484707,0.09525986892242039,558,,,772.359873051313,650.4515421526312,-4996.652544986117,-3730.718420882918,52921.65847093789,4151.291982864551,830.2583965729102,112475.72490026488,11059.154319217736,2089.983717095425,28.0,25.0,6.0,0.07844221256112462,0.09525986892242039
559,559,,,772.359873051313,650.4515421526312,-4996.652544986117,-2689.19692886593,18720.50609188529,1071.1479324137308,210.0693926662377,26.0,6.0,0.0572178939584351,0.1524157902758726,559,,,772.359873051313,650.4515421526312,-4996.652544986117,-2689.19692886593,13083.825785967694,627.8205961199943,112.75990778476144,18720.50609188529,1071.1479324137308,210.0693926662377,26.0,31.0,6.0,0.0479844814804342,0.1524157902758726
560,560,,,772.359873051313,650.4515421526312,-4996.652544986117,-1647.675436848942,957.9912012620108,36.55487288467167,6.363386585522142,33.0,6.0,0.03815783781366266,0.09525986892242039,560,,,772.359873051313,650.4515421526312,-4996.652544986117,-1647.675436848942,4616.941102950254,71.83693376641946,18.54821654132985,957.9912012620108,36.55487288467167,6.363386585522142,33.0,15.0,6.0,0.015559421739323296,0.09525986892242039
561,561,,,772.359873051313,650.4515421526312,-3601.7145125111806,-3730.718420882918,145460.9498761978,7306.405094950716,1886.5056835592763,15.0,6.0,0.05022932341064195,0.1524157902758726,561,,,772.359873051313,650.4515421526312,-3601.7145125111806,-3730.718420882918,47423.187332081485,2047.4019664992552,528.6369146162621,145460.9498761978,7306.405094950716,1886.5056835592763,15.0,15.0,6.0,0.04317301475673274,0.1524157902758726
562,562,,,772.359873051313,650.4515421526312,-3601.7145125111806,-2689.19692886593,39493.975769247,3266.688287363865,653.337657472773,25.0,6.0,0.08271358412863453,0.2438652644413961,562,,,772.359873051313,650.4515421526312,-3601.7145125111806,-2689.19692886593,17754.29927419291,1135.8399389806066,236.8389993391648,39493.975769247,3266.688287363865,653.337657472773,25.0,23.0,6.0,0.06397548680682813,0.2438652644413961
563,563,,,772.359873051313,650.4515421526312,-3601.7145125111806,-1647.675436848942,6244.287958569701,539.8312893710777,102.0185244005155,28.0,6.0,0.08645201709991765,0.1524157902758726,563,,,772.359873051313,650.4515421526312,-3601.7145125111806,-1647.675436848942,4689.013931062675,170.25644349954337,42.56411087488584,6244.287958569701,539.8312893710777,102.0185244005155,28.0,16.0,6.0,0.03630964761517738,0.1524157902758726
564,564,,,772.359873051313,650.4515421526312,-2206.776480036244,-3730.718420882918,158180.90723095086,10883.999996810631,2565.383401393053,18.0,6.0,0.06880729278483355,0.09525986892242039,564,,,772.359873051313,650.4515421526312,-2206.776480036244,-3730.718420882918,29351.13989213249,1424.8115696540256,318.59755248745773,158180.90723095086,10883.999996810631,2565.383401393053,18.0,20.0,6.0,0.04854365366695496,0.09525986892242039
565,565,,,772.359873051313,650.4515421526312,-2206.776480036244,-2689.19692886593,51549.90035154757,2285.6661989661343,448.2560211572219,26.0,6.0,0.04433890625159117,0.1524157902758726,565,,,772.359873051313,650.4515421526312,-2206.776480036244,-2689.19692886593,13889.484948647309,537.4374384869162,90.84350755752251,51549.90035154757,2285.6661989661343,448.2560211572219,26.0,35.0,6.0,0.0386938349747272,0.1524157902758726
566,566,,,772.359873051313,650.4515421526312,-2206.776480036244,-1647.675436848942,15260.862270607236,2059.9981264789308,358.59964513058145,33.0,6.0,0.13498569674182392,0.09525986892242039,566,,,772.359873051313,650.4515421526312,-2206.776480036244,-1647.675436848942,5323.12348828788,517.584256840664,91.4968344618583,15260.862270607236,2059.9981264789308,358.59964513058145,33.0,32.0,6.0,0.09723318611327932,0.09525986892242039
567,567,,,170.4282465400767,172.50273035947404,-6966.784707115008,-4293.86168722069,44264.88774717136,3042.557857818956,663.9405566541931,21.0,7.0,0.06873524395220867,0.09525986892242039,567,,,170.4282465400767,172.50273035947404,-6966.784707115008,-4293.86168722069,22471.142348434754,835.8576034781877,202.7252463009536,44264.88774717136,3042.557857818956,663.9405566541931,21.0,17.0,7.0,0.037196934206436105,0.09525986892242039
568,568,,,170.4282465400767,172.50273035947404,-6966.784707115008,-3095.12494902154,3485.150266193828,282.71826186557445,45.2711533195176,39.0,7.0,0.08112082414579336,0.1524157902758726,568,,,170.4282465400767,172.50273035947404,-6966.784707115008,-3095.12494902154,12389.763328973926,150.6723014993211,50.22410049977369,3485.150266193828,282.71826186557445,45.2711533195176,39.0,9.0,7.0,0.0121610314498073,0.1524157902758726
569,569,,,170.4282465400767,172.50273035947404,-6966.784707115008,-1896.3882108223893,1230.5749263433547,32.54182965318419,7.276574321673825,20.0,7.0,0.026444411434484547,0.09525986892242039,569,,,170.4282465400767,172.50273035947404,-6966.784707115008,-1896.3882108223893,14155.428603322336,196.59144203007452,59.27455001896925,1230.5749263433547,32.54182965318419,7.276574321673825,20.0,11.0,7.0,0.013888060018467666,0.09525986892242039
570,570,,,170.4282465400767,172.50273035947404,-5021.835991044839,-4293.86168722069,117364.46150809058,16510.165873751328,3120.128071883674,28.0,7.0,0.14067432050214954,0.1524157902758726,570,,,170.4282465400767,172.50273035947404,-5021.835991044839,-4293.86168722069,34826.015839899235,3929.061719656082,742.5228711452695,117364.46150809058,16510.165873751328,3120.128071883674,28.0,28.0,7.0,0.11281973044859932,0.1524157902758726
571,571,,,170.4282465400767,172.50273035947404,-5021.835991044839,-3095.12494902154,33012.073640856346,1407.3385063785315,287.27176966650103,24.0,7.0,0.04263102408195236,0.2438652644413961,571,,,170.4282465400767,172.50273035947404,-5021.835991044839,-3095.12494902154,14393.073223678988,535.2354883224035,109.25448655160608,33012.073640856346,1407.3385063785315,287.27176966650103,24.0,24.0,7.0,0.0371870190614922,0.2438652644413961
572,572,,,170.4282465400767,172.50273035947404,-5021.835991044839,-1896.3882108223893,1146.11890980754,69.27066000623394,13.331144733847404,27.0,7.0,0.06043933087001077,0.1524157902758726,572,,,170.4282465400767,172.50273035947404,-5021.835991044839,-1896.3882108223893,7819.56530785867,216.00107364901243,59.90791896898368,1146.11890980754,69.27066000623394,13.331144733847404,27.0,13.0,7.0,0.027623156165973977,0.1524157902758726
573,573,,,170.4282465400767,172.50273035947404,-3076.887274974672,-4293.86168722069,141949.67093703724,12716.708501714327,2493.951723035101,26.0,7.0,0.08958603720437584,0.09525986892242039,573,,,170.4282465400767,172.50273035947404,-3076.887274974672,-4293.86168722069,27395.37992972897,2037.7491056078752,434.4495690686034,141949.67093703724,12716.708501714327,2493.951723035101,26.0,22.0,7.0,0.07438294744715501,0.09525986892242039
574,574,,,170.4282465400767,172.50273035947404,-3076.887274974672,-3095.12494902154,73795.16780068564,12509.085447894491,2056.480979750037,37.0,7.0,0.1695109018747738,0.1524157902758726,574,,,170.4282465400767,172.50273035947404,-3076.887274974672,-3095.12494902154,18572.824428527463,2432.1131645271635,399.8369412602935,73795.16780068564,12509.085447894491,2056.480979750037,37.0,37.0,7.0,0.13095009721792714,0.1524157902758726
575,575,,,170.4282465400767,172.50273035947404,-3076.887274974672,-1896.3882108223893,21551.23474963754,4671.120727596805,757.7558427041154,38.0,7.0,0.21674492352116237,0.09525986892242039,575,,,170.4282465400767,172.50273035947404,-3076.887274974672,-1896.3882108223893,7924.898942645543,1325.8823800791995,215.0865239486856,21551.23474963754,4671.120727596805,757.7558427041154,38.0,38.0,7.0,0.16730590379447596,0.09525986892242039
576,576,,,170.4282465400767,281.544412406152,-6966.784707115008,-4293.86168722069,11317.020981303667,380.59147494714006,98.26829627858604,15.0,7.0,0.03363000524395049,0.1524157902758726,576,,,170.4282465400767,281.544412406152,-6966.784707115008,-4293.86168722069,17465.773269909936,204.0356992294741,49.48592584234575,11317.020981303667,380.59147494714006,98.26829627858604,15.0,17.0,7.0,0.011682030682316663,0.1524157902758726
577,577,,,170.4282465400767,281.544412406152,-6966.784707115008,-3095.12494902154,2569.0060968084454,121.54738545772294,21.83055487569916,31.0,7.0,0.047312999999776166,0.2438652644413961,577,,,170.4282465400767,281.544412406152,-6966.784707115008,-3095.12494902154,18450.71135122824,130.39043944387814,41.233077375291366,2569.0060968084454,121.54738545772294,21.83055487569916,31.0,10.0,7.0,0.007066960019143013,0.2438652644413961
578,578,,,170.4282465400767,281.544412406152,-6966.784707115008,-1896.3882108223893,1190.30790085468,17.63038926390226,3.023586814270915,34.0,7.0,0.014811620801007088,0.1524157902758726,578,,,170.4282465400767,281.544412406152,-6966.784707115008,-1896.3882108223893,19223.45215289269,138.68162312375622,41.814082656270415,1190.30790085468,17.63038926390226,3.023586814270915,34.0,11.0,7.0,0.007214189315257188,0.1524157902758726
579,579,,,170.4282465400767,281.544412406152,-5021.835991044839,-4293.86168722069,59462.74651719096,6576.700352190405,1221.2625959891334,29.0,7.0,0.11060202794852489,0.2438652644413961,579,,,170.4282465400767,281.544412406152,-5021.835991044839,-4293.86168722069,22556.090904654026,1716.5728864926027,318.759582662802,59462.74651719096,6576.700352190405,1221.2625959891334,29.0,29.0,7.0,0.07610241037547956,0.2438652644413961
580,580,,,170.4282465400767,281.544412406152,-5021.835991044839,-3095.12494902154,4438.308195413541,465.7859926938616,74.58545107833785,39.0,7.0,0.1049467437108571,0.3901844231062337,580,,,170.4282465400767,281.544412406152,-5021.835991044839,-3095.12494902154,9869.323870517755,202.7090506265856,49.1641662942406,4438.308195413541,465.7859926938616,74.58545107833785,39.0,17.0,7.0,0.020539304747322195,0.3901844231062337
581,581,,,170.4282465400767,281.544412406152,-5021.835991044839,-1896.3882108223893,1016.6681817980834,11.13945282288956,3.522604280832325,10.0,7.0,0.010956822513308402,0.2438652644413961,581,,,170.4282465400767,281.544412406152,-5021.835991044839,-1896.3882108223893,10912.62862129485,203.46839624605465,33.91139937434244,1016.6681817980834,11.13945282288956,3.522604280832325,10.0,36.0,7.0,0.018645223191139062,0.2438652644413961
582,582,,,170.4282465400767,281.544412406152,-3076.887274974672,-4293.86168722069,96988.31592611472,7041.850889620253,1659.780172051668,18.0,7.0,0.07260514653110076,0.1524157902758726,582,,,170.4282465400767,281.544412406152,-3076.887274974672,-4293.86168722069,23067.58906926129,1127.910525389912,312.8260948791427,96988.31592611472,7041.850889620253,1659.780172051668,18.0,13.0,7.0,0.048895899870737204,0.1524157902758726
583,583,,,170.4282465400767,281.544412406152,-3076.887274974672,-3095.12494902154,42961.284516707885,3150.515737486553,656.9279429796013,23.0,7.0,0.07333383470555448,0.2438652644413961,583,,,170.4282465400767,281.544412406152,-3076.887274974672,-3095.12494902154,13332.133008955245,733.6703493932554,160.09999577329958,42961.284516707885,3150.515737486553,656.9279429796013,23.0,21.0,7.0,0.055030230264012985,0.2438652644413961
584,584,,,170.4282465400767,281.544412406152,-3076.887274974672,-1896.3882108223893,1821.1812050468195,223.4308534194824,46.58855348303553,23.0,7.0,0.12268458119396107,0.1524157902758726,584,,,170.4282465400767,281.544412406152,-3076.887274974672,-1896.3882108223893,2698.6283447736623,83.5953256926142,16.71906513852284,1821.1812050468195,223.4308534194824,46.58855348303553,23.0,25.0,7.0,0.030976968671699568,0.1524157902758726
585,585,,,170.4282465400767,390.5860944528299,-6966.784707115008,-4293.86168722069,5026.448745177532,448.7701047033359,74.79501745055599,36.0,7.0,0.08928174292713006,0.09525986892242039,585,,,170.4282465400767,390.5860944528299,-6966.784707115008,-4293.86168722069,21625.94731911909,205.5729400105413,57.015675081222255,5026.448745177532,448.7701047033359,74.79501745055599,36.0,13.0,7.0,0.009505846702437778,0.09525986892242039
586,586,,,170.4282465400767,390.5860944528299,-6966.784707115008,-3095.12494902154,2201.5073952012776,47.04870924746021,11.762177311865052,16.0,7.0,0.021371133864921076,0.1524157902758726,586,,,170.4282465400767,390.5860944528299,-6966.784707115008,-3095.12494902154,23128.45002139529,182.7032241347285,38.096255726791306,2201.5073952012776,47.04870924746021,11.762177311865052,16.0,23.0,7.0,0.007899501435060127,0.1524157902758726
587,587,,,170.4282465400767,390.5860944528299,-6966.784707115008,-1896.3882108223893,1169.357545956228,16.176663606883103,3.812876177800226,18.0,7.0,0.01383380443631108,0.09525986892242039,587,,,170.4282465400767,390.5860944528299,-6966.784707115008,-1896.3882108223893,23642.578286604265,134.62568398222342,28.70229226487406,1169.357545956228,16.176663606883103,3.812876177800226,18.0,22.0,7.0,0.005694204851528459,0.09525986892242039
588,588,,,170.4282465400767,390.5860944528299,-5021.835991044839,-4293.86168722069,14289.61557237191,3353.3333926682103,543.9825084838785,38.0,7.0,0.23466925164534683,0.1524157902758726,588,,,170.4282465400767,390.5860944528299,-5021.835991044839,-4293.86168722069,11293.03088425288,917.2900165540916,141.5409224410791,14289.61557237191,3353.3333926682103,543.9825084838785,38.0,42.0,7.0,0.0812262027754808,0.1524157902758726
589,589,,,170.4282465400767,390.5860944528299,-5021.835991044839,-3095.12494902154,2601.929198208211,276.8199532568723,43.23201346595384,41.0,7.0,0.10639027128313146,0.2438652644413961,589,,,170.4282465400767,390.5860944528299,-5021.835991044839,-3095.12494902154,12765.698358286323,186.50334165462627,37.300668330925255,2601.929198208211,276.8199532568723,43.23201346595384,41.0,25.0,7.0,0.01460972493788915,0.2438652644413961
590,590,,,170.4282465400767,390.5860944528299,-5021.835991044839,-1896.3882108223893,980.4886962463444,12.054958930965991,2.923756999109161,17.0,7.0,0.012294847433852747,0.1524157902758726,590,,,170.4282465400767,390.5860944528299,-5021.835991044839,-1896.3882108223893,13251.527443571316,100.55479384722253,35.55148830509319,980.4886962463444,12.054958930965991,2.923756999109161,17.0,8.0,7.0,0.007588166290671982,0.1524157902758726
591,591,,,170.4282465400767,390.5860944528299,-3076.887274974672,-4293.86168722069,63346.3639096784,6962.995984405523,1641.193892649282,18.0,7.0,0.10991942638307735,0.09525986892242039,591,,,170.4282465400767,390.5860944528299,-3076.887274974672,-4293.86168722069,16611.9993113077,1263.9429771570483,326.3486734056714,63346.3639096784,6962.995984405523,1641.193892649282,18.0,15.0,7.0,0.07608614432681135,0.09525986892242039
592,592,,,170.4282465400767,390.5860944528299,-3076.887274974672,-3095.12494902154,15594.343100113225,2447.174604205455,479.9304253850891,26.0,7.0,0.15692707211166126,0.1524157902758726,592,,,170.4282465400767,390.5860944528299,-3076.887274974672,-3095.12494902154,5778.219534883219,610.3119944965907,119.69202958914802,15594.343100113225,2447.174604205455,479.9304253850891,26.0,26.0,7.0,0.10562284641698465,0.1524157902758726
593,593,,,170.4282465400767,390.5860944528299,-3076.887274974672,-1896.3882108223893,692.2136283847273,36.18254488491853,5.720962668880876,40.0,7.0,0.05227077798128605,0.09525986892242039,593,,,170.4282465400767,390.5860944528299,-3076.887274974672,-1896.3882108223893,4658.099157342389,49.68732828563428,16.562442761878092,692.2136283847273,36.18254488491853,5.720962668880876,40.0,9.0,7.0,0.01066686788049885,0.09525986892242039
594,594,,,278.158614820449,172.50273035947404,-6966.784707115008,-4293.86168722069,259547.33030238625,30251.567915674565,5188.101095880703,34.0,7.0,0.1165551110867906,0.1524157902758726,594,,,278.158614820449,172.50273035947404,-6966.784707115008,-4293.86168722069,96025.24161572113,10436.335501898477,1789.816772648123,259547.33030238625,30251.567915674565,5188.101095880703,34.0,34.0,7.0,0.10868325167733661,0.1524157902758726
595,595,,,278.158614820449,172.50273035947404,-6966.784707115008,-3095.12494902154,75425.15965475171,11505.87819504448,1819.2390788403816,40.0,7.0,0.1525469518090655,0.2438652644413961,595,,,278.158614820449,172.50273035947404,-6966.784707115008,-3095.12494902154,37955.94707926155,4831.528695182517,773.6637700158781,75425.15965475171,11505.87819504448,1819.2390788403816,40.0,39.0,7.0,0.12729306121891973,0.2438652644413961
